Country Name,Country Code,Series Name,Series Code,2022 [YR2022],2023 [YR2023]
Slovenia,SVN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,68.8679275512695,66.5094375610352
Slovenia,SVN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,81.1320724487305,81.1320724487305
Slovenia,SVN,Control of Corruption: Standard Error,CC.STD.ERR,0.144522652029991,0.146518439054489
Slovenia,SVN,Government Effectiveness: Estimate,GE.EST,1.06853556632996,1.03929400444031
Slovenia,SVN,Government Effectiveness: Number of Sources,GE.NO.SRC,8,8
Slovenia,SVN,Government Effectiveness: Percentile Rank,GE.PER.RNK,80.6603775024414,81.1320724487305
Slovenia,SVN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,75,70.7547149658203
Slovenia,SVN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,91.0377349853516,90.5660400390625
Slovenia,SVN,Government Effectiveness: Standard Error,GE.STD.ERR,0.225330874323845,0.247009232640266
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.709335088729858,0.818632841110229
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,7
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,70.2830200195312,75.8293838500977
Slovenia,SVN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,55.6603775024414,60.6635055541992
Slovenia,SVN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,87.2641525268555,91.9431304931641
Slovenia,SVN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.226557314395905,0.222712680697441
Slovenia,SVN,Regulatory Quality: Estimate,RQ.EST,0.694944024085999,0.731421768665314
Slovenia,SVN,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Slovenia,SVN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,73.5849075317383,75
Slovenia,SVN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,62.7358474731445,64.1509399414062
Slovenia,SVN,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,82.0754699707031,83.9622650146484
Slovenia,SVN,Regulatory Quality: Standard Error,RQ.STD.ERR,0.212983131408691,0.215120673179626
Slovenia,SVN,Rule of Law: Estimate,RL.EST,0.970905184745789,1.03880786895752
Slovenia,SVN,Rule of Law: Number of Sources,RL.NO.SRC,12,12
Slovenia,SVN,Rule of Law: Percentile Rank,RL.PER.RNK,82.5471725463867,82.5471725463867
Slovenia,SVN,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,74.5283050537109,77.3584899902344
Slovenia,SVN,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,85.3773574829102,87.2641525268555
Slovenia,SVN,Rule of Law: Standard Error,RL.STD.ERR,0.148439005017281,0.150451868772507
Slovenia,SVN,Voice and Accountability: Estimate,VA.EST,0.976333498954773,1.07909941673279
Slovenia,SVN,Voice and Accountability: Number of Sources,VA.NO.SRC,11,11
Slovenia,SVN,Voice and Accountability: Percentile Rank,VA.PER.RNK,78.260871887207,82.8431396484375
Slovenia,SVN,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.4975814819336,75.9803924560547
Slovenia,SVN,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,87.4396133422852,89.7058792114258
Slovenia,SVN,Voice and Accountability: Standard Error,VA.STD.ERR,0.102612741291523,0.104812726378441
Solomon Islands,SLB,Control of Corruption: Estimate,CC.EST,-0.184632152318954,-0.134710744023323
Solomon Islands,SLB,Control of Corruption: Number of Sources,CC.NO.SRC,6,5
Solomon Islands,SLB,Control of Corruption: Percentile Rank,CC.PER.RNK,49.0566024780273,50.4716987609863
Solomon Islands,SLB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,30.6603775024414,31.1320762634277
Solomon Islands,SLB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,61.3207550048828,61.7924537658691
Solomon Islands,SLB,Control of Corruption: Standard Error,CC.STD.ERR,0.257106602191925,0.266705542802811
Solomon Islands,SLB,Government Effectiveness: Estimate,GE.EST,-0.67954033613205,-0.733603537082672
Solomon Islands,SLB,Government Effectiveness: Number of Sources,GE.NO.SRC,4,4
Solomon Islands,SLB,Government Effectiveness: Percentile Rank,GE.PER.RNK,26.8867931365967,25
Solomon Islands,SLB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,8.96226406097412,8.49056625366211
Solomon Islands,SLB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,50.4716987609863,47.1698112487793
Solomon Islands,SLB,Government Effectiveness: Standard Error,GE.STD.ERR,0.380574613809586,0.396913230419159
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.413905620574951,0.445870101451874
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4,4
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,58.0188674926758,60.6635055541992
Solomon Islands,SLB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,45.7547187805176,47.3933639526367
Solomon Islands,SLB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,75.9433975219727,76.7772521972656
Solomon Islands,SLB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.255699902772903,0.251349091529846
Solomon Islands,SLB,Regulatory Quality: Estimate,RQ.EST,-0.766386210918427,-0.780060708522797
Solomon Islands,SLB,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5
Solomon Islands,SLB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,21.698112487793,21.698112487793
Solomon Islands,SLB,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,10.3773584365845,10.8490562438965
Solomon Islands,SLB,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,40.5660362243652,39.1509437561035
Solomon Islands,SLB,Regulatory Quality: Standard Error,RQ.STD.ERR,0.269954979419708,0.265482813119888
Solomon Islands,SLB,Rule of Law: Estimate,RL.EST,-0.240774631500244,-0.262915134429932
Solomon Islands,SLB,Rule of Law: Number of Sources,RL.NO.SRC,6,6
Solomon Islands,SLB,Rule of Law: Percentile Rank,RL.PER.RNK,43.8679237365723,43.3962249755859
Solomon Islands,SLB,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,23.5849056243896,24.056604385376
Solomon Islands,SLB,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,57.0754699707031,57.0754699707031
Solomon Islands,SLB,Rule of Law: Standard Error,RL.STD.ERR,0.30927237868309,0.305707961320877
Solomon Islands,SLB,Voice and Accountability: Estimate,VA.EST,0.336979955434799,0.340079069137573
Solomon Islands,SLB,Voice and Accountability: Number of Sources,VA.NO.SRC,4,4
Solomon Islands,SLB,Voice and Accountability: Percentile Rank,VA.PER.RNK,58.4541053771973,57.8431358337402
Solomon Islands,SLB,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,46.3768119812012,45.5882339477539
Solomon Islands,SLB,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,68.1159439086914,69.6078414916992
Solomon Islands,SLB,Voice and Accountability: Standard Error,VA.STD.ERR,0.217777773737907,0.22569814324379
Somalia,SOM,Control of Corruption: Estimate,CC.EST,-1.79261124134064,-1.73283362388611
Somalia,SOM,Control of Corruption: Number of Sources,CC.NO.SRC,8,8
Somalia,SOM,Control of Corruption: Percentile Rank,CC.PER.RNK,0.471698105335236,0.943396210670471
Somalia,SOM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0,0
Somalia,SOM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,4.24528312683105,6.13207530975342
Somalia,SOM,Control of Corruption: Standard Error,CC.STD.ERR,0.180362522602081,0.184353291988373
Somalia,SOM,Government Effectiveness: Estimate,GE.EST,-2.02740406990051,-1.98020255565643
Somalia,SOM,Government Effectiveness: Number of Sources,GE.NO.SRC,7,7
Somalia,SOM,Government Effectiveness: Percentile Rank,GE.PER.RNK,1.41509437561035,1.88679242134094
Somalia,SOM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,0,0
Somalia,SOM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,6.13207530975342,5.18867921829224
Somalia,SOM,Government Effectiveness: Standard Error,GE.STD.ERR,0.220550402998924,0.223500579595566
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.42969608306885,-2.37760090827942
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5,5
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,1.88679242134094,2.84360194206238
Somalia,SOM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0
Somalia,SOM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,5.18867921829224,5.68720388412476
Somalia,SOM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.239764600992203,0.235312148928642
Somalia,SOM,Regulatory Quality: Estimate,RQ.EST,-1.90015578269958,-1.87981820106506
Somalia,SOM,Regulatory Quality: Number of Sources,RQ.NO.SRC,6,6
Somalia,SOM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,3.30188679695129,2.8301887512207
Somalia,SOM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,0.471698105335236,0.471698105335236
Somalia,SOM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,4.71698093414307,4.71698093414307
Somalia,SOM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.20357471704483,0.204947218298912
Somalia,SOM,Rule of Law: Estimate,RL.EST,-2.28727889060974,-2.21200466156006
Somalia,SOM,Rule of Law: Number of Sources,RL.NO.SRC,8,8
Somalia,SOM,Rule of Law: Percentile Rank,RL.PER.RNK,0,0
Somalia,SOM,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,0,0
Somalia,SOM,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,1.41509437561035,1.41509437561035
Somalia,SOM,Rule of Law: Standard Error,RL.STD.ERR,0.163058698177338,0.161704629659653
Somalia,SOM,Voice and Accountability: Estimate,VA.EST,-1.66894209384918,-1.66268134117126
Somalia,SOM,Voice and Accountability: Number of Sources,VA.NO.SRC,9,9
Somalia,SOM,Voice and Accountability: Percentile Rank,VA.PER.RNK,4.34782600402832,4.41176462173462
Somalia,SOM,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,1.44927537441254,0.490196079015732
Somalia,SOM,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,8.21256065368652,7.35294103622437
Somalia,SOM,Voice and Accountability: Standard Error,VA.STD.ERR,0.126231327652931,0.123823694884777
South Africa,ZAF,Control of Corruption: Estimate,CC.EST,-0.33009460568428,-0.284670442342758
South Africa,ZAF,Control of Corruption: Number of Sources,CC.NO.SRC,11,11
South Africa,ZAF,Control of Corruption: Percentile Rank,CC.PER.RNK,43.8679237365723,45.7547187805176
South Africa,ZAF,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,30.6603775024414,32.0754699707031
South Africa,ZAF,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,51.886791229248,53.301887512207
South Africa,ZAF,Control of Corruption: Standard Error,CC.STD.ERR,0.158550336956978,0.163517683744431
South Africa,ZAF,Government Effectiveness: Estimate,GE.EST,-0.109027646481991,-0.256946682929993
South Africa,ZAF,Government Effectiveness: Number of Sources,GE.NO.SRC,9,9
South Africa,ZAF,Government Effectiveness: Percentile Rank,GE.PER.RNK,47.1698112487793,40.5660362243652
South Africa,ZAF,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,33.4905662536621,29.2452831268311
South Africa,ZAF,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,61.3207550048828,55.6603775024414
South Africa,ZAF,Government Effectiveness: Standard Error,GE.STD.ERR,0.219428405165672,0.225067883729935
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.681386351585388,-0.665642023086548
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,7
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,20.7547168731689,20.8530807495117
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,12.7358493804932,13.2701425552368
South Africa,ZAF,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,35.3773574829102,35.5450248718262
South Africa,ZAF,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.226557314395905,0.222712680697441
South Africa,ZAF,Regulatory Quality: Estimate,RQ.EST,-0.185125753283501,-0.223697945475578
South Africa,ZAF,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
South Africa,ZAF,Regulatory Quality: Percentile Rank,RQ.PER.RNK,44.3396224975586,44.3396224975586
South Africa,ZAF,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,31.6037731170654,31.1320762634277
South Africa,ZAF,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,58.0188674926758,56.1320762634277
South Africa,ZAF,Regulatory Quality: Standard Error,RQ.STD.ERR,0.212983131408691,0.215120673179626
South Africa,ZAF,Rule of Law: Estimate,RL.EST,0.0407747849822044,0.0862350836396217
South Africa,ZAF,Rule of Law: Number of Sources,RL.NO.SRC,12,12
South Africa,ZAF,Rule of Law: Percentile Rank,RL.PER.RNK,53.7735862731934,54.2452812194824
South Africa,ZAF,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,44.3396224975586,44.3396224975586
South Africa,ZAF,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,58.4905662536621,58.9622650146484
South Africa,ZAF,Rule of Law: Standard Error,RL.STD.ERR,0.158721745014191,0.160359472036362
South Africa,ZAF,Voice and Accountability: Estimate,VA.EST,0.723274409770966,0.744892179965973
South Africa,ZAF,Voice and Accountability: Number of Sources,VA.NO.SRC,13,13
South Africa,ZAF,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.5652160644531,70.5882339477539
South Africa,ZAF,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,61.3526573181152,64.2156829833984
South Africa,ZAF,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,75.8454132080078,76.9607849121094
South Africa,ZAF,Voice and Accountability: Standard Error,VA.STD.ERR,0.120706543326378,0.118445359170437
South Sudan,SSD,Control of Corruption: Estimate,CC.EST,-1.85579764842987,-1.96955537796021
South Sudan,SSD,Control of Corruption: Number of Sources,CC.NO.SRC,7,7
South Sudan,SSD,Control of Corruption: Percentile Rank,CC.PER.RNK,0,0
South Sudan,SSD,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,0,0
South Sudan,SSD,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,4.24528312683105,1.88679242134094
South Sudan,SSD,Control of Corruption: Standard Error,CC.STD.ERR,0.210312470793724,0.217790350317955
South Sudan,SSD,Government Effectiveness: Estimate,GE.EST,-2.39076352119446,-2.32788825035095
South Sudan,SSD,Government Effectiveness: Number of Sources,GE.NO.SRC,6,6
South Sudan,SSD,Government Effectiveness: Percentile Rank,GE.PER.RNK,0,0
South Sudan,SSD,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,0,0
South Sudan,SSD,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,1.41509437561035,2.35849046707153
South Sudan,SSD,Government Effectiveness: Standard Error,GE.STD.ERR,0.24781708419323,0.250793248414993
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.21309995651245,-2.18610787391663
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3,3
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,2.8301887512207,3.79146909713745
South Sudan,SSD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,0,0.473933637142181
South Sudan,SSD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,7.54716968536377,7.5829381942749
South Sudan,SSD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.277791261672974,0.278450012207031
South Sudan,SSD,Regulatory Quality: Estimate,RQ.EST,-2.10399270057678,-2.11724495887756
South Sudan,SSD,Regulatory Quality: Number of Sources,RQ.NO.SRC,5,5
South Sudan,SSD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,0.943396210670471,0.943396210670471
South Sudan,SSD,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,0,0
South Sudan,SSD,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,3.77358484268188,3.77358484268188
South Sudan,SSD,Regulatory Quality: Standard Error,RQ.STD.ERR,0.214063167572021,0.214854061603546
South Sudan,SSD,Rule of Law: Estimate,RL.EST,-2.05521702766418,-2.13823580741882
South Sudan,SSD,Rule of Law: Number of Sources,RL.NO.SRC,8,8
South Sudan,SSD,Rule of Law: Percentile Rank,RL.PER.RNK,1.41509437561035,0.943396210670471
South Sudan,SSD,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,0,0
South Sudan,SSD,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,3.77358484268188,1.88679242134094
South Sudan,SSD,Rule of Law: Standard Error,RL.STD.ERR,0.221154004335403,0.216726705431938
South Sudan,SSD,Voice and Accountability: Estimate,VA.EST,-1.69699263572693,-1.68417978286743
South Sudan,SSD,Voice and Accountability: Number of Sources,VA.NO.SRC,8,8
South Sudan,SSD,Voice and Accountability: Percentile Rank,VA.PER.RNK,3.38164258003235,2.94117641448975
South Sudan,SSD,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,0,0
South Sudan,SSD,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,9.66183567047119,8.82352924346924
South Sudan,SSD,Voice and Accountability: Standard Error,VA.STD.ERR,0.156856626272202,0.163314148783684
Spain,ESP,Control of Corruption: Estimate,CC.EST,0.685416162014008,0.629368722438812
Spain,ESP,Control of Corruption: Number of Sources,CC.NO.SRC,10,10
Spain,ESP,Control of Corruption: Percentile Rank,CC.PER.RNK,75,71.698112487793
Spain,ESP,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,65.0943374633789,62.7358474731445
Spain,ESP,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,80.1886825561523,79.7169799804688
Spain,ESP,Control of Corruption: Standard Error,CC.STD.ERR,0.162994086742401,0.164516180753708
Spain,ESP,Government Effectiveness: Estimate,GE.EST,0.920230388641357,0.752065539360046
Spain,ESP,Government Effectiveness: Number of Sources,GE.NO.SRC,7,8
Spain,ESP,Government Effectiveness: Percentile Rank,GE.PER.RNK,77.8301849365234,76.8867950439453
Spain,ESP,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,68.3962249755859,62.2641525268555
Spain,ESP,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,88.6792449951172,84.4339599609375
Spain,ESP,Government Effectiveness: Standard Error,GE.STD.ERR,0.238242536783218,0.260675847530365
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.318843424320221,0.287291556596756
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,8
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,55.1886787414551,54.9763031005859
Spain,ESP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,45.2830200195312,43.1279602050781
Spain,ESP,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,69.8113174438477,68.2464447021484
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.226557314395905,0.219390243291855
Spain,ESP,Regulatory Quality: Estimate,RQ.EST,0.797074437141418,0.693764328956604
Spain,ESP,Regulatory Quality: Number of Sources,RQ.NO.SRC,7,8
Spain,ESP,Regulatory Quality: Percentile Rank,RQ.PER.RNK,75.9433975219727,74.5283050537109
Spain,ESP,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,64.6226425170898,60.8490562438965
Spain,ESP,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,84.9056625366211,83.9622650146484
Spain,ESP,Regulatory Quality: Standard Error,RQ.STD.ERR,0.234129175543785,0.23686408996582
Spain,ESP,Rule of Law: Estimate,RL.EST,0.799167692661285,0.822885692119598
Spain,ESP,Rule of Law: Number of Sources,RL.NO.SRC,10,11
Spain,ESP,Rule of Law: Percentile Rank,RL.PER.RNK,77.8301849365234,78.301887512207
Spain,ESP,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,66.9811325073242,66.9811325073242
Spain,ESP,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,83.0188674926758,83.4905624389648
Spain,ESP,Rule of Law: Standard Error,RL.STD.ERR,0.164599150419235,0.163558155298233
Spain,ESP,Voice and Accountability: Estimate,VA.EST,1.01683568954468,1.19472968578339
Spain,ESP,Voice and Accountability: Number of Sources,VA.NO.SRC,10,10
Spain,ESP,Voice and Accountability: Percentile Rank,VA.PER.RNK,80.1932373046875,87.7450942993164
Spain,ESP,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,71.4975814819336,79.4117660522461
Spain,ESP,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,87.4396133422852,92.6470565795898
Spain,ESP,Voice and Accountability: Standard Error,VA.STD.ERR,0.109034642577171,0.11062478274107
Sri Lanka,LKA,Control of Corruption: Estimate,CC.EST,-0.383232533931732,-0.383976995944977
Sri Lanka,LKA,Control of Corruption: Number of Sources,CC.NO.SRC,10,9
Sri Lanka,LKA,Control of Corruption: Percentile Rank,CC.PER.RNK,40.0943412780762,40.0943412780762
Sri Lanka,LKA,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,26.8867931365967,27.3584899902344
Sri Lanka,LKA,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,50,50.4716987609863
Sri Lanka,LKA,Control of Corruption: Standard Error,CC.STD.ERR,0.160010144114494,0.163830369710922
Sri Lanka,LKA,Government Effectiveness: Estimate,GE.EST,-0.391961753368378,-0.25227889418602
Sri Lanka,LKA,Government Effectiveness: Number of Sources,GE.NO.SRC,7,7
Sri Lanka,LKA,Government Effectiveness: Percentile Rank,GE.PER.RNK,35.8490562438965,41.0377349853516
Sri Lanka,LKA,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,21.698112487793,26.8867931365967
Sri Lanka,LKA,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,53.7735862731934,58.4905662536621
Sri Lanka,LKA,Government Effectiveness: Standard Error,GE.STD.ERR,0.254794508218765,0.262588173151016
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.80430680513382,-0.508541285991669
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,7,7
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,17.4528293609619,25.5924167633057
Sri Lanka,LKA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,12.7358493804932,16.5876770019531
Sri Lanka,LKA,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,29.7169818878174,40.2843589782715
Sri Lanka,LKA,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.219539359211922,0.211780950427055
Sri Lanka,LKA,Regulatory Quality: Estimate,RQ.EST,-0.65364283323288,-0.507761836051941
Sri Lanka,LKA,Regulatory Quality: Number of Sources,RQ.NO.SRC,8,8
Sri Lanka,LKA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,27.3584899902344,33.0188674926758
Sri Lanka,LKA,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,15.5660381317139,20.2830181121826
Sri Lanka,LKA,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,40.5660362243652,46.2264137268066
Sri Lanka,LKA,Regulatory Quality: Standard Error,RQ.STD.ERR,0.213799729943275,0.212042719125748
Sri Lanka,LKA,Rule of Law: Estimate,RL.EST,-0.0580026134848595,-0.0906768143177032
